RAS-ChIP,RAS-ChIP,MEF-ChIP,MEF-ChIP,ChIP-common,ChIP-common,ChIP-common
,Fbxo22,,Smg6,,,
,Fbxo24,,Smoc1,,,
,Fbxo30,,Smoc2,,,
,Fbxo31,,Smtn,,,
,Fbxo32,,Smurf1,,,
,Fbxo33,,Smyd3,,,
,Fbxo45,,Snai1,,,
,Fbxo9,,Snap47,,,
,Fbxw10,,Sncg,,,
,Fbxw11,,Snd1,,,
,Fbxw7,,Snrnp48,,,
,Fcgr1,,Snta1,,,
,Fcrls,,Snx18,,,
,Fech,,Snx24,,,
,Fer,,Snx29,,,
,Fermt2,,Snx5,,,
,Fez1,,Snx6,,,
,Ffar4,,Snx7,,,
,Fgd2,,Snx8,,,
,Fgd4,,Soat1,,,
,Fgf1,,Socs2,,,
,Fgf12,,Socs3,,,
,Fgf15,,Sod3,,,
,Fgf17,,Sorcs2,,,
,Fgf18,,Sorl1,,,
,Fgf2,,Sos1,,,
,Fgf21,,Sox11,,,
,Fgf4,,Sox9,,,
,Fgf5,,Sp4,,,
,Fgf9,,Sp7,,,
,Fgfr1,,Spata13,,,
,Fgl1,,Spats2l,,,
,Fgr,,Speer5-ps1,,,
,Fhad1,,Spesp1,,,
,Fhit,,Spink2,,,
,Fignl1,,Spink4,,,
,Filip1l,,Spns2,,,
,Fis1,,Spon1,,,
,Fjx1,,Spred1,,,
,Fkbp14,,Spred2,,,
,Flcn,,Spry2,,,
,Flg2,,Spry4,,,
,Flnb,,Sqstm1,,,
,Flrt1,,Srgap1,,,
,Flrt3,,Srgap3,,,
,Flywch2,,Srp68,,,
,Fnbp1,,Srpk2,,,
,Fnbp1l,,Ssh1,,,
,Fndc3b,,St3gal3,,,
,Fndc7,,St5,,,
,Fnip2,,St6gal1,,,
,Fnta,,St8sia1,,,
,Folr4,,St8sia2,,,
,Fos,,Stc1,,,
,Foxb1,,Stk39,,,
,Foxd3,,Stk40,,,
,Foxj1,,Ston1,,,
,Foxj2,,Ston2,,,
,Foxj3,,Stx11,,,
,Foxk1,,Stx16,,,
,Foxn2,,Stx6,,,
,Foxn3,,Stxbp6,,,
,Foxn4,,Sulf1,,,
,Foxo1,,Sult2b1,,,
,Foxo6,,Susd1,,,
,Foxp1,,Syf2,,,
,Fpgs,,Syn3,,,
,Frat2,,Syne1,,,
,Frem2,,Synj2,,,
,Frem3,,Synpr,,,
,Frmd4a,,Syt10,,,
,Frmd4b,,Syt9,,,
,Frmd5,,Tanc1,,,
,Frmd6,,Tank,,,
,Frmd8,,Tars,,,
,Frmpd1,,Tbc1d1,,,
,Frrs1,,Tbc1d16,,,
,Frs2,,Tbc1d4,,,
,Fryl,,Tbc1d9,,,
,Fsbp,,Tbcc,,,
,Fscn1,,Tbl1xr1,,,
,Fsd1l,,Tbx18,,,
,Fst,,Tbx4,,,
,Fstl4,,Tcerg1l,,,
,Fstl5,,Tcf4,,,
,Fto,,Tchh,,,
,Ftsj1,,Tead1,,,
,Fut10,,Tec,,,
,Fut9,,Tg,,,
,Fxyd4,,Tgfb1,,,
,Fxyd6,,Tgfb2,,,
,Fyb,,Tgfbi,,,
,Fyn,,Tgfbr3,,,
,Fzd1,,Tgif1,,,
,Fzd10,,Tha1,,,
,Fzd7,,Thbs1,,,
,Fzd8,,Thbs2,,,
,G2e3,,Thumpd3,,,
,G6pc3,,Thy1,,,
,Gabbr2,,Tiam2,,,
,Gabpb1,,Timp2,,,
,Gabra1,,Tjap1,,,
,Gabre,,Tle1,,,
,Gabrg2,,Tle3,,,
,Gabrg3,,Tle4,,,
,Gabrp,,Tll1,,,
,Gad1,,Tln2,,,
,Gadd45a,,Tm4sf1,,,
,Gadd45g,,Tmbim1,,,
,Gadl1,,Tmcc3,,,
,Gal,,Tmco7,,,
,Galnt1,,Tmed3,,,
,Galnt13,,Tmem135,,,
,Galnt5,,Tmem144,,,
,Galnt7,,Tmem161b,,,
,Galnt9,,Tmem179,,,
,Galr1,,Tmem184b,,,
,Gap43,,Tmem194b,,,
,Gar1,,Tmem212,,,
,Gas1,,Tmem229b,,,
,Gas2l3,,Tmem26,,,
,Gata1,,Tmem30b,,,
,Gata3,,Tmem43,,,
,Gata6,,Tmod1,,,
,Gatad2a,,Tmod3,,,
,Gbas,,Tmpo,,,
,Gbe1,,Tmprss11c,,,
,Gbp10,,Tmprss15,,,
,Gbp4,,Tmprss6,,,
,Gbx1,,Tnc,,,
,Gcfc2,,Tnfrsf11a,,,
,Gclc,,Tnfsf15,,,
,Gclm,,Tnfsf8,,,
,Gcnt1,,Tnik,,,
,Gcnt2,,Tnk2,,,
,Gcnt4,,Tnks,,,
,Gcsh,,Tnrc18,,,
,Gdap1l1,,Tns1,,,
,Gdf6,,Tns3,,,
,Gem,,Tns4,,,
,Get4,,Tnxb,,,
,Gfi1b,,Tob1,,,
,Gfod1,,Tom1l2,,,
,Gfpt2,,Tomm20,,,
,Ggnbp1,,Tox,,,
,Ggt6,,Tox3,,,
,Ggta1,,Tpcn1,,,
,Ghitm,,Tpk1,,,
,Ghr,,Tpm1,,,
,Gid4,,Tpm4,,,
,Gid8,,Tpra1,,,
,Gins3,,Tprg,,,
,Gipc1,,Tpst1,,,
,Gipc2,,Tpt1,,,
,Gja1,,Traf1,,,
,Gja10,,Traf3ip2,,,
,Gk2,,Traf5,,,
,Gkap1,,Trappc3,,,
,Glce,,Trappc9,,,
,Gldc,,Trdmt1,,,
,Glg1,,Trerf1,,,
,Gli2,,Trib2,,,
,Glis2,,Trim24,,,
,Glis3,,Trim47,,,
,Glo1,,Trim56,,,
,Glod4,,Trio,,,
,Glod5,,Triobp,,,
,Glra2,,Trip11,,,
,Glra3,,Trmt61a,,,
,Glrp1,,Trp63,,,
,Glrx,,Trpm1,,,
,Glrx3,,Trpm6,,,
,Glrx5,,Trps1,,,
,Glt1d1,,Tshz1,,,
,Glt28d2,,Tshz2,,,
,Gltscr1,,Tsku,,,
,Gltscr1l,,Tspan9,,,
,Glud1,,Tsta3,,,
,Gm10000,,Ttc39b,,,
,Gm10006,,Ttc39c,,,
,Gm10010,,Ttll11,,,
,Gm10013,,Ttll7,,,
,Gm10036,,Tuba1c,,,
,Gm10047,,Tulp4,,,
,Gm10073,,Twist2,,,
,Gm10076,,Txlnb,,,
,Gm101,,Tymp,,,
,Gm10100,,Uaca,,,
,Gm10108,,Ubac2,,,
,Gm10116,,Ubash3b,,,
,Gm10118,,Ubc,,,
,Gm10132,,Ubtd1,,,
,Gm10134,,Ubxn2b,,,
,Gm10188,,Ubxn8,,,
,Gm10198,,Uck2,,,
,Gm10203,,Ulk4,,,
,Gm10258,,Unc13c,,,
,Gm10275,,Urb2,,,
,Gm10295,,Usp43,,,
,Gm10305,,Usp48,,,
,Gm10351,,Ust,,,
,Gm10463,,Utrn,,,
,Gm10482,,Vapb,,,
,Gm10549,,Vcl,,,
,Gm10610,,Veph1,,,
,Gm10621,,Vps13c,,,
,Gm10642,,Vps37b,,,
,Gm10655,,Vps53,,,
,Gm10663,,Vps8,,,
,Gm10710,,Vsnl1,,,
,Gm10742,,Vti1a,,,
,Gm10760,,Wac,,,
,Gm10762,,Wasl,,,
,Gm10782,,Wdfy2,,,
,Gm10797,,Wdr38,,,
,Gm10837,,Wdr5,,,
,Gm10945,,Wdr59,,,
,Gm10974,,Wdr69,,,
,Gm11011,,Wfdc1,,,
,Gm11146,,Whsc1l1,,,
,Gm1123,,Wisp1,,,
,Gm11232,,Wisp2,,,
,Gm11678,,Wnt3a,,,
,Gm11733,,Wsb1,,,
,Gm12166,,Wwc2,,,
,Gm12216,,Wwp1,,,
,Gm12689,,X99384,,,
,Gm12789,,Xpo6,,,
,Gm13011,,Xrra1,,,
,Gm13030,,Yars,,,
,Gm1305,,Ysk4,,,
,Gm13090,,Ywhag,,,
,Gm13145,,Zbtb38,,,
,Gm13152,,Zc3h12a,,,
,Gm13154,,Zcchc24,,,
,Gm13318,,Zdhhc22,,,
,Gm14025,,Zeb1,,,
,Gm14474,,Zeb2,,,
,Gm15217,,Zfand3,,,
,Gm15319,,Zfat,,,
,Gm15386,,Zfp187,,,
,Gm15401,,Zfp217,,,
,Gm1564,,Zfp316,,,
,Gm1587,,Zfp353,,,
,Gm16140,,Zfp366,,,
,Gm16485,,Zfp36l2,,,
,Gm16490,,Zfp518a,,,
,Gm16499,,Zfp52,,,
,Gm16519,,Zfp532,,,
,Gm17384,,Zfp536,,,
,Gm20459,,Zfp608,,,
,Gm2058,,Zfp61,,,
,Gm3233,,Zfp637,,,
,Gm355,,Zfp652,,,
,Gm3755,,Zfp658,,,
,Gm3940,,Zfp697,,,
,Gm4302,,Zfp703,,,
,Gm4775,,Zfp862,,,
,Gm4861,,Zfp90,,,
,Gm4868,,Zfpm1,,,
,Gm4889,,Zfpm2,,,
,Gm4924,,Zhx2,,,
,Gm4968,,Zkscan2,,,
,Gm5132,,Zmiz1,,,
,Gm5134,,Znrf4,,,
,Gm514,,Zswim6,,,
,Gm5148,,,,,
,Gm5160,,,,,
,Gm5218,,,,,
,Gm525,,,,,
,Gm5258,,,,,
,Gm5277,,,,,
,Gm5356,,,,,
,Gm5420,,,,,
,Gm5449,,,,,
,Gm5494,,,,,
,Gm5506,,,,,
,Gm5641,,,,,
,Gm572,,,,,
,Gm5745,,,,,
,Gm5784,,,,,
,Gm5819,,,,,
,Gm595,,,,,
,Gm608,,,,,
,Gm6104,,,,,
,Gm6133,,,,,
,Gm6327,,,,,
,Gm6460,,,,,
,Gm6483,,,,,
,Gm6484,,,,,
,Gm6576,,,,,
,Gm6578,,,,,
,Gm6594,,,,,
,Gm6658,,,,,
,Gm6685,,,,,
,Gm6763,,,,,
,Gm6772,,,,,
,Gm6792,,,,,
,Gm6793,,,,,
,Gm6816,,,,,
,Gm6878,,,,,
,Gm6899,,,,,
,Gm6994,,,,,
,Gm7157,,,,,
,Gm7325,,,,,
,Gm7461,,,,,
,Gm7589,,,,,
,Gm765,,,,,
,Gm7866,,,,,
,Gm813,,,,,
,Gm8325,,,,,
,Gm839,,,,,
,Gm8394,,,,,
,Gm8765,,,,,
,Gm8973,,,,,
,Gm9376,,,,,
,Gm9493,,,,,
,Gm9733,,,,,
,Gm9790,,,,,
,Gm9817,,,,,
,Gm9844,,,,,
,Gm9846,,,,,
,Gm9867,,,,,
,Gm9869,,,,,
,Gm9874,,,,,
,Gm9897,,,,,
,Gm9912,,,,,
,Gm9920,,,,,
,Gm9930,,,,,
,Gm9934,,,,,
,Gm9956,,,,,
,Gm9966,,,,,
,Gm9979,,,,,
,Gm9982,,,,,
,Gm9991,,,,,
,Gm9996,,,,,
,Gmnc,,,,,
,Gmpr,,,,,
,Gna12,,,,,
,Gna14,,,,,
,Gnai2,,,,,
,Gnao1,,,,,
,Gnas,,,,,
,Gnb1l,,,,,
,Gne,,,,,
,Gng2,,,,,
,Gng4,,,,,
,Gnpda1,,,,,
,Gnpnat1,,,,,
,Gnrh1,,,,,
,Gns,,,,,
,Golga4,,,,,
,Golga5,,,,,
,Golga7b,,,,,
,Golim4,,,,,
,Golph3,,,,,
,Gopc,,,,,
,Gorasp2,,,,,
,Gp2,,,,,
,Gp49a,,,,,
,Gpa33,,,,,
,Gpam,,,,,
,Gpbp1,,,,,
,Gpc3,,,,,
,Gpc4,,,,,
,Gpc6,,,,,
,Gpd2,,,,,
,Gpr1,,,,,
,Gpr101,,,,,
,Gpr110,,,,,
,Gpr123,,,,,
,Gpr124,,,,,
,Gpr125,,,,,
,Gpr128,,,,,
,Gpr133,,,,,
,Gpr135,,,,,
,Gpr139,,,,,
,Gpr142,,,,,
,Gpr157,,,,,
,Gpr20,,,,,
,Gpr22,,,,,
,Gpr37,,,,,
,Gpr39,,,,,
,Gpr83,,,,,
,Gpr84,,,,,
,Gpr98,,,,,
,Gprc5a,,,,,
,Gprc5b,,,,,
,Gprc5c,,,,,
,Gpsm2,,,,,
,Gpt2,,,,,
,Gramd2,,,,,
,Gramd3,,,,,
,Gramd4,,,,,
,Grap,,,,,
,Grap2,,,,,
,Grasp,,,,,
,Grb10,,,,,
,Grb2,,,,,
,Grcc10,,,,,
,Grhl3,,,,,
,Grhpr,,,,,
,Grid1,,,,,
,Grifin,,,,,
,Grik3,,,,,
,Grin2a,,,,,
,Grip1,,,,,
,Grip2,,,,,
,Gripap1,,,,,
,Grm5,,,,,
,Grm7,,,,,
,Grp,,,,,
,Grsf1,,,,,
,Gsdmc,,,,,
,Gsdmc4,,,,,
,Gse1,,,,,
,Gsg2,,,,,
,Gsr,,,,,
,Gss,,,,,
,Gsta2,,,,,
,Gsta3,,,,,
,Gsta4,,,,,
,Gstt2,,,,,
,Gsx1,,,,,
,Gtdc1,,,,,
,Gtdc2,,,,,
,Gtf2a1l,,,,,
,Gtf2e2,,,,,
,Gtf2f2,,,,,
,Gtf2h5,,,,,
,Gtf2i,,,,,
,Gtf2ird1,,,,,
,Gtf2ird2,,,,,
,Gtf3a,,,,,
,Gtf3c5,,,,,
,Gtpbp3,,,,,
,Gtse1,,,,,
,Gtsf1,,,,,
,Gucy1a2,,,,,
,Gucy2e,,,,,
,Gulo,,,,,
,Gxylt2,,,,,
,Gyltl1b,,,,,
,Gypa,,,,,
,Gzf1,,,,,
,H13,,,,,
,H2-Eb2,,,,,
,H2-Q10,,,,,
,H2-T3,,,,,
,H2afb1,,,,,
,H2afy,,,,,
,H2afy2,,,,,
,H2afz,,,,,
,H6pd,,,,,
,Haao,,,,,
,Hadh,,,,,
,Hand1,,,,,
,Hand2,,,,,
,Hap1,,,,,
,Haus4,,,,,
,Hbegf,,,,,
,Hbp1,,,,,
,Hbq1a,,,,,
,Hcfc1,,,,,
,Hcn1,,,,,
,Hdac2,,,,,
,Hdac5,,,,,
,Hdhd2,,,,,
,Heatr1,,,,,
,Heatr5a,,,,,
,Heatr6,,,,,
,Hebp2,,,,,
,Hectd1,,,,,
,Hecw1,,,,,
,Hecw2,,,,,
,Heg1,,,,,
,Helb,,,,,
,Hepacam,,,,,
,Herc1,,,,,
,Herpud1,,,,,
,Hes1,,,,,
,Hgfac,,,,,
,Hgsnat,,,,,
,Hhip,,,,,
,Hiat1,,,,,
,Hibadh,,,,,
,Hic2,,,,,
,Hif1an,,,,,
,Hint3,,,,,
,Hist1h2an,,,,,
,Hist1h2be,,,,,
,Hist1h2br,,,,,
,Hist1h4d,,,,,
,Hlx,,,,,
,Hmga2,,,,,
,Hmgb2,,,,,
,Hmgcr,,,,,
,Hmgxb4,,,,,
,Hmox1,,,,,
,Hnf4a,,,,,
,Hnrnpa3,,,,,
,Hnrnpd,,,,,
,Hnrnph1,,,,,
,Hnrnpk,,,,,
,Hnrnpr,,,,,
,Hnrnpu,,,,,
,Hnrpll,,,,,
,Hopx,,,,,
,Hormad2,,,,,
,Hoxa1,,,,,
,Hoxa13,,,,,
,Hoxb1,,,,,
,Hoxb13,,,,,
,Hoxc13,,,,,
,Hoxd1,,,,,
,Hoxd3,,,,,
,Hpd,,,,,
,Hpgd,,,,,
,Hpgds,,,,,
,Hprt,,,,,
,Hps1,,,,,
,Hps3,,,,,
,Hps5,,,,,
,Hpse2,,,,,
,Hrh4,,,,,
,Hs2st1,,,,,
,Hs3st2,,,,,
,Hs3st3a1,,,,,
,Hs3st4,,,,,
,Hs3st5,,,,,
,Hs6st1,,,,,
,Hsbp1,,,,,
,Hsd17b14,,,,,
,Hsd17b4,,,,,
,Hsdl1,,,,,
,Hsdl2,,,,,
,Hsf2,,,,,
,Hsfy2,,,,,
,Hsp90aa1,,,,,
,Hspa13,,,,,
,Hspa4,,,,,
,Hspa8,,,,,
,Hspa9,,,,,
,Hspb1,,,,,
,Hspb8,,,,,
,Htatip2,,,,,
,Htr1d,,,,,
,Htr1f,,,,,
,Htr3a,,,,,
,Htr3b,,,,,
,Htr6,,,,,
,Htr7,,,,,
,Htra3,,,,,
,Hunk,,,,,
,Hus1,,,,,
,Huwe1,,,,,
,I0C0044D17Rik,,,,,
,Iars2,,,,,
,Ick,,,,,
,Id1,,,,,
,Id3,,,,,
,Id4,,,,,
,Ide,,,,,
,Ido2,,,,,
,Ids,,,,,
,Ier2,,,,,
,Ier5l,,,,,
,Ifitm2,,,,,
,Ifltd1,,,,,
,Ifng,,,,,
,Ifnk,,,,,
,Ifnlr1,,,,,
,Ifrd2,,,,,
,Ift57,,,,,
,Ift74,,,,,
,Ift80,,,,,
,Igdcc3,,,,,
,Igf1,,,,,
,Igf1r,,,,,
,Igf2bp2,,,,,
,Igfbp2,,,,,
,Igfbp3,,,,,
,Igfbp5,,,,,
,Igsf21,,,,,
,Igsf3,,,,,
,Ihh,,,,,
,Il12a,,,,,
,Il15,,,,,
,Il17d,,,,,
,Il17ra,,,,,
,Il17rd,,,,,
,Il18bp,,,,,
,Il1rap,,,,,
,Il20ra,,,,,
,Il31ra,,,,,
,Il33,,,,,
,Il6ra,,,,,
,Il6st,,,,,
,Immp2l,,,,,
,Impg2,,,,,
,Ing1,,,,,
,Ing2,,,,,
,Inha,,,,,
,Inhbb,,,,,
,Ino80,,,,,
,Ino80d,,,,,
,Inpp4a,,,,,
,Inpp4b,,,,,
,Inpp5f,,,,,
,Insc,,,,,
,Insig1,,,,,
,Insig2,,,,,
,Insm1,,,,,
,Ints4,,,,,
,Ints8,,,,,
,Ip6k2,,,,,
,Ipmk,,,,,
,Ipo7,,,,,
,Ipo8,,,,,
,Iqck,,,,,
,Iqgap1,,,,,
,Iqsec1,,,,,
,Irak1,,,,,
,Irak2,,,,,
,Ireb2,,,,,
,Irf1,,,,,
,Irf2bpl,,,,,
,Irf9,,,,,
,Irgm1,,,,,
,Irgq,,,,,
,Irs2,,,,,
,Irx1,,,,,
,Irx2,,,,,
,Irx3,,,,,
,Irx4,,,,,
,Irx5,,,,,
,Irx6,,,,,
,Isl2,,,,,
,Ism1,,,,,
,Ism2,,,,,
,Itch,,,,,
,Itga1,,,,,
,Itga5,,,,,
,Itga6,,,,,
,Itga9,,,,,
,Itgam,,,,,
,Itgax,,,,,
,Itgb1bp1,,,,,
,Itgb5,,,,,
,Itgb6,,,,,
,Itgb7,,,,,
,Itih5,,,,,
,Itpka,,,,,
,Itpr3,,,,,
,Itsn2,,,,,
,Iyd,,,,,
,Jak1,,,,,
,Jazf1,,,,,
,Jdp2,,,,,
,Jmjd4,,,,,
,Jph4,,,,,
,Jrk,,,,,
,Jun,,,,,
,Jup,,,,,
,Kalrn,,,,,
,Kank1,,,,,
,Kank2,,,,,
,Kank4,,,,,
,Kap,,,,,
,Kat2b,,,,,
,Kat6a,,,,,
,Kat6b,,,,,
,Katnal2,,,,,
,Katnb1,,,,,
,Kazald1,,,,,
,Kazn,,,,,
,Kbtbd2,,,,,
,Kbtbd8,,,,,
,Kcmf1,,,,,
,Kcna5,,,,,
,Kcnb1,,,,,
,Kcnc2,,,,,
,Kcnd3,,,,,
,Kcng3,,,,,
,Kcng4,,,,,
,Kcnh2,,,,,
,Kcnip2,,,,,
,Kcnip4,,,,,
,Kcnj11,,,,,
,Kcnj12,,,,,
,Kcnj16,,,,,
,Kcnj2,,,,,
,Kcnj3,,,,,
,Kcnj8,,,,,
,Kcnk1,,,,,
,Kcnk12,,,,,
,Kcnk13,,,,,
,Kcnk2,,,,,
,Kcnma1,,,,,
,Kcnmb4,,,,,
,Kcnn1,,,,,
,Kcnn3,,,,,
,Kcnq3,,,,,
,Kcnq4,,,,,
,Kcnrg,,,,,
,Kcnt2,,,,,
,Kcnv1,,,,,
,Kctd20,,,,,
,Kctd3,,,,,
,Kctd4,,,,,
,Kdm2b,,,,,
,Kdm3b,,,,,
,Kdm5a,,,,,
,Kdm5b,,,,,
,Keg1,,,,,
,Khdc1a,,,,,
,Khdc3,,,,,
,Kif11,,,,,
,Kif14,,,,,
,Kif21a,,,,,
,Kif26b,,,,,
,Kif27,,,,,
,Kifc1,,,,,
,Kirrel,,,,,
,Kirrel3,,,,,
,Kiss1,,,,,
,Kit,,,,,
,Kitl,,,,,
,Klc2,,,,,
,Klf12,,,,,
,Klf13,,,,,
,Klf15,,,,,
,Klf3,,,,,
,Klf4,,,,,
,Klf5,,,,,
,Klf9,,,,,
,Klhdc7a,,,,,
,Klhdc8a,,,,,
,Klhl12,,,,,
,Klhl29,,,,,
,Klhl31,,,,,
,Klhl38,,,,,
,Klhl7,,,,,
,Kndc1,,,,,
,Kng1,,,,,
,Kpna2,,,,,
,Kpnb1,,,,,
,Kras,,,,,
,Kremen1,,,,,
,Krt42,,,,,
,Krtap13-1,,,,,
,Krtap31-2,,,,,
,Krtap9-5,,,,,
,Ksr1,,,,,
,Ksr2,,,,,
,Ktn1,,,,,
,Kynu,,,,,
,L1td1,,,,,
,Lacc1,,,,,
,Lactb,,,,,
,Lactbl1,,,,,
,Lama2,,,,,
,Lama4,,,,,
,Lamc1,,,,,
,Lamc2,,,,,
,Lancl1,,,,,
,Lao1,,,,,
,Lap3,,,,,
,Laptm4a,,,,,
,Laptm4b,,,,,
,Larp1,,,,,
,Larp7,,,,,
,Lasp1,,,,,
,Lats2,,,,,
,Lbh,,,,,
,Lbp,,,,,
,Lbr,,,,,
,Lbx1,,,,,
,Lck,,,,,
,Lclat1,,,,,
,Lcn4,,,,,
,Lcor,,,,,
,Ldhd,,,,,
,Ldlrad3,,,,,
,Ldlrap1,,,,,
,Lect1,,,,,
,Lef1,,,,,
,Lefty1,,,,,
,Lefty2,,,,,
,Lekr1,,,,,
,Lemd1,,,,,
,Lep,,,,,
,Leprel2,,,,,
,Lgals8,,,,,
,Lgals9,,,,,
,Lgalsl,,,,,
,Lgi1,,,,,
,Lgi2,,,,,
,Lgr4,,,,,
,Lhcgr,,,,,
,Lhfpl2,,,,,
,Lhx4,,,,,
,Lhx6,,,,,
,Lif,,,,,
,Lifr,,,,,
,Limch1,,,,,
,Limk2,,,,,
,Lin28a,,,,,
,Lin28b,,,,,
,Lin54,,,,,
,Lin9,,,,,
,Lipc,,,,,
,Lipg,,,,,
,Lix1,,,,,
,Llgl2,,,,,
,Lmbr1,,,,,
,Lmcd1,,,,,
,Lmln,,,,,
,Lmnb1,,,,,
,Lmo4,,,,,
,Lmod3,,,,,
,Lmx1b,,,,,
,Lnx1,,,,,
,Lonp2,,,,,
,Lonrf1,,,,,
,Lonrf2,,,,,
,Loxl1,,,,,
,Loxl4,,,,,
,Lpar1,,,,,
,Lpar3,,,,,
,Lpgat1,,,,,
,Lphn1,,,,,
,Lphn3,,,,,
,Lpin1,,,,,
,Lrfn2,,,,,
,Lrguk,,,,,
,Lrig1,,,,,
,Lrig3,,,,,
,Lrmp,,,,,
,Lrp1,,,,,
,Lrp12,,,,,
,Lrp2,,,,,
,Lrpprc,,,,,
,Lrrc1,,,,,
,Lrrc10,,,,,
,Lrrc31,,,,,
,Lrrc33,,,,,
,Lrrc36,,,,,
,Lrrc3b,,,,,
,Lrrc4,,,,,
,Lrrc47,,,,,
,Lrrc51,,,,,
,Lrrc6,,,,,
,Lrrc69,,,,,
,Lrrc8c,,,,,
,Lrrc8d,,,,,
,Lrrfip1,,,,,
,Lrrk2,,,,,
,Lrrn1,,,,,
,Lrrn3,,,,,
,Lrrtm2,,,,,
,Lrrtm4,,,,,
,Lsm4,,,,,
,Lsm6,,,,,
,Lta4h,,,,,
,Ltb,,,,,
,Lurap1l,,,,,
,Luzp1,,,,,
,Ly6e,,,,,
,Ly6f,,,,,
,Ly75,,,,,
,Lypd1,,,,,
,Lypd6,,,,,
,Lypd6b,,,,,
,Lyplal1,,,,,
,Lyrm1,,,,,
,Lyrm9,,,,,
,Lyst,,,,,
,Lyzl1,,,,,
,Maats1,,,,,
,Mab21l2,,,,,
,Mab21l3,,,,,
,Macf1,,,,,
,Macrod1,,,,,
