RAS-ChIP,RAS-ChIP,MEF-ChIP,MEF-ChIP,ChIP-common,ChIP-common,ChIP-common
,Mad1l1,,,,,
,Mael,,,,,
,Maf,,,,,
,Magea10,,,,,
,Magi1,,,,,
,Mal,,,,,
,Malt1,,,,,
,Mamdc2,,,,,
,Maml3,,,,,
,Man1a,,,,,
,Man1c1,,,,,
,Manba,,,,,
,Manbal,,,,,
,Map10,,,,,
,Map1b,,,,,
,Map1lc3b,,,,,
,Map2k1,,,,,
,Map2k3,,,,,
,Map2k6,,,,,
,Map3k1,,,,,
,Map3k13,,,,,
,Map3k5,,,,,
,Map3k7,,,,,
,Map3k7cl,,,,,
,Map3k9,,,,,
,Map4,,,,,
,Map4k3,,,,,
,Map6,,,,,
,Map6d1,,,,,
,Map7,,,,,
,Map7d2,,,,,
,Mapk10,,,,,
,Mapk13,,,,,
,Mapk4,,,,,
,Mapkap1,,,,,
,Mapkapk5,,,,,
,Mapkbp1,,,,,
,1-Mar,,,,,
,3-Mar,,,,,
,4-Mar,,,,,
,5-Mar,,,,,
,7-Mar,,,,,
,8-Mar,,,,,
,Mark3,,,,,
,Marveld3,,,,,
,Masp2,,,,,
,Mast4,,,,,
,Mat2b,,,,,
,Matn3,,,,,
,Max,,,,,
,Mb21d2,,,,,
,Mbd2,,,,,
,Mbd5,,,,,
,Mbip,,,,,
,Mbl2,,,,,
,Mbnl1,,,,,
,Mboat2,,,,,
,Mboat4,,,,,
,Mbtps1,,,,,
,Mc4r,,,,,
,Mcam,,,,,
,Mcc,,,,,
,Mcf2l,,,,,
,Mcl1,,,,,
,Mcm6,,,,,
,Mcmbp,,,,,
,Mcmdc2,,,,,
,Mcph1,,,,,
,Mctp2,,,,,
,Mcts2,,,,,
,Mdfic,,,,,
,Mdh2,,,,,
,Mdm1,,,,,
,Mdm4,,,,,
,Med10,,,,,
,Med12l,,,,,
,Med13l,,,,,
,Med14,,,,,
,Med27,,,,,
,Med28,,,,,
,Med30,,,,,
,Mef2a,,,,,
,Mef2d,,,,,
,Meis2,,,,,
,Memo1,,,,,
,Meox1,,,,,
,Mep1b,,,,,
,Mesdc1,,,,,
,Met,,,,,
,Mettl18,,,,,
,Mettl20,,,,,
,Mettl23,,,,,
,Mettl8,,,,,
,Mfap3,,,,,
,Mfge8,,,,,
,Mgea5,,,,,
,Mgme1,,,,,
,Mgmt,,,,,
,Mgst2,,,,,
,Mgst3,,,,,
,Mical2,,,,,
,Mical3,,,,,
,Micu2,,,,,
,Mid1ip1,,,,,
,Mif,,,,,
,Mina,,,,,
,Minpp1,,,,,
,Mis18bp1,,,,,
,Mki67,,,,,
,Mkl2,,,,,
,Mkln1,,,,,
,Mkrn1,,,,,
,Mkrn3,,,,,
,Mlf2,,,,,
,Mlip,,,,,
,Mllt3,,,,,
,Mllt4,,,,,
,Mlxip,,,,,
,Mmadhc,,,,,
,Mmd,,,,,
,Mme,,,,,
,Mmp20,,,,,
,Mmp7,,,,,
,Mmp9,,,,,
,Mms22l,,,,,
,Mnat1,,,,,
,Mnd1,,,,,
,Mobp,,,,,
,Mocs1,,,,,
,Mog,,,,,
,Morc1,,,,,
,Morf4l1,,,,,
,Morn5,,,,,
,Mos,,,,,
,Mpdz,,,,,
,Mphosph6,,,,,
,Mplkip,,,,,
,Mpp6,,,,,
,Mpp7,,,,,
,Mpped2,,,,,
,Mpv17l,,,,,
,Mreg,,,,,
,Mrgbp,,,,,
,Mroh4,,,,,
,Mrp63,,,,,
,Mrpl1,,,,,
,Mrpl12,,,,,
,Mrpl14,,,,,
,Mrpl3,,,,,
,Mrpl39,,,,,
,Mrps24,,,,,
,Mrps27,,,,,
,Mrps30,,,,,
,Mrps31,,,,,
,Mrps5,,,,,
,Mrps6,,,,,
,Mrto4,,,,,
,Ms4a10,,,,,
,Msantd2,,,,,
,Msh2,,,,,
,Msh6,,,,,
,Msi2,,,,,
,Msl1,,,,,
,Msl2,,,,,
,Msl3l2,,,,,
,Msmb,,,,,
,Msr1,,,,,
,Msra,,,,,
,Msrb2,,,,,
,Msx1,,,,,
,Msx2,,,,,
,Mta3,,,,,
,Mtbp,,,,,
,Mtdh,,,,,
,Mterfd1,,,,,
,Mtf1,,,,,
,Mtf2,,,,,
,Mtmr3,,,,,
,Mtnr1a,,,,,
,Mtnr1b,,,,,
,Mtr,,,,,
,Mtrf1l,,,,,
,Mtss1,,,,,
,Mtss1l,,,,,
,Mtus1,,,,,
,Mtx3,,,,,
,Muc16,,,,,
,Muc19,,,,,
,Mum1,,,,,
,Mum1l1,,,,,
,Murc,,,,,
,Mvb12b,,,,,
,Myadm,,,,,
,Myb,,,,,
,Myc,,,,,
,Mycbp2,,,,,
,Mycl1,,,,,
,Myh9,,,,,
,Myl1,,,,,
,Myl12a,,,,,
,Mylip,,,,,
,Mylk,,,,,
,Mylk3,,,,,
,Myo10,,,,,
,Myo15b,,,,,
,Myo16,,,,,
,Myo1b,,,,,
,Myo1e,,,,,
,Myo1f,,,,,
,Myo1h,,,,,
,Myo3b,,,,,
,Myo5b,,,,,
,Myo5c,,,,,
,Myod1,,,,,
,Myof,,,,,
,Myom2,,,,,
,Myom3,,,,,
,Myrip,,,,,
,Mysm1,,,,,
,Myt1l,,,,,
,Mzt1,,,,,
,Mzt2,,,,,
,N6amt2,,,,,
,NONE,,,,,
,Naa11,,,,,
,Naa40,,,,,
,Nabp1,,,,,
,Nacc2,,,,,
,Nadkd1,,,,,
,Nanos3,,,,,
,Napb,,,,,
,Narg2,,,,,
,Nars2,,,,,
,Nat3,,,,,
,Nav1,,,,,
,Nav2,,,,,
,Nav3,,,,,
,Nbas,,,,,
,Ncald,,,,,
,Ncam1,,,,,
,Ncf1,,,,,
,Ncf2,,,,,
,Nck2,,,,,
,Nckap5,,,,,
,Ncl,,,,,
,Ncoa1,,,,,
,Ncoa2,,,,,
,Ncoa3,,,,,
,Ncoa7,,,,,
,Ncor1,,,,,
,Ncor2,,,,,
,Ncrna00085,,,,,
,Ndc80,,,,,
,Ndfip1,,,,,
,Ndnf,,,,,
,Ndrg1,,,,,
,Ndst1,,,,,
,Ndst4,,,,,
,Ndufa11,,,,,
,Ndufa13,,,,,
,Ndufa8,,,,,
,Ndufaf2,,,,,
,Ndufaf6,,,,,
,Ndufb3,,,,,
,Ndufb9,,,,,
,Ndufs1,,,,,
,Ndufs4,,,,,
,Nebl,,,,,
,Nedd4,,,,,
,Nedd4l,,,,,
,Nefh,,,,,
,Nefl,,,,,
,Neil3,,,,,
,Nek6,,,,,
,Nek7,,,,,
,Nek9,,,,,
,Nelfa,,,,,
,Nelfcd,,,,,
,Nell1,,,,,
,Nenf,,,,,
,Nes,,,,,
,Net1,,,,,
,Neurl1a,,,,,
,Neurl1b,,,,,
,Neurod6,,,,,
,Nf2,,,,,
,Nfam1,,,,,
,Nfasc,,,,,
,Nfat5,,,,,
,Nfatc2,,,,,
,Nfib,,,,,
,Nfil3,,,,,
,Nfkb1,,,,,
,Nfkbia,,,,,
,Nfrkb,,,,,
,Nfu1,,,,,
,Nfyb,,,,,
,Nfyc,,,,,
,Ngdn,,,,,
,Ngfr,,,,,
,Ngly1,,,,,
,Nhej1,,,,,
,Nhsl1,,,,,
,Nipal4,,,,,
,Nipbl,,,,,
,Nkain1,,,,,
,Nkain4,,,,,
,Nkd2,,,,,
,Nkiras2,,,,,
,Nkx1-1,,,,,
,Nkx2-4,,,,,
,Nkx6-1,,,,,
,Nlrc5,,,,,
,Nlrp12,,,,,
,Nlrp1b,,,,,
,Nlrp3,,,,,
,Nlrp4a,,,,,
,Nlrp9a,,,,,
,Nmbr,,,,,
,Nme5,,,,,
,Nmnat2,,,,,
,Nmrk1,,,,,
,Nnat,,,,,
,Nod1,,,,,
,Nog,,,,,
,Nol11,,,,,
,Nol7,,,,,
,Nolc1,,,,,
,Nomo1,,,,,
,Nop58,,,,,
,Notch3,,,,,
,Notum,,,,,
,Nova1,,,,,
,Npas3,,,,,
,Npbwr1,,,,,
,Npepl1,,,,,
,Npffr1,,,,,
,Npffr2,,,,,
,Nphp3,,,,,
,Npn2,,,,,
,Npnt,,,,,
,Nptx2,,,,,
,Nr1d1,,,,,
,Nr1i2,,,,,
,Nr2e3,,,,,
,Nr2f6,,,,,
,Nr3c1,,,,,
,Nr4a1,,,,,
,Nr5a1,,,,,
,Nr5a2,,,,,
,Nrde2,,,,,
,Nrf1,,,,,
,Nrg1,,,,,
,Nrg2,,,,,
,Nrg4,,,,,
,Nrn1,,,,,
,Nrp1,,,,,
,Nrsn1,,,,,
,Nrtn,,,,,
,Nsd1,,,,,
,Nsmaf,,,,,
,Nsmce2,,,,,
,Nsun6,,,,,
,Nsun7,,,,,
,Nt5e,,,,,
,Ntan1,,,,,
,Ntf3,,,,,
,Ntm,,,,,
,Ntn4,,,,,
,Ntng1,,,,,
,Ntpcr,,,,,
,Ntrk2,,,,,
,Ntsr1,,,,,
,Nuak1,,,,,
,Nucb2,,,,,
,Nudcd3,,,,,
,Nudt3,,,,,
,Nudt4,,,,,
,Nudt5,,,,,
,Nudt6,,,,,
,Nudt7,,,,,
,Nudt9,,,,,
,Nufip1,,,,,
,Numa1,,,,,
,Nup107,,,,,
,Nup210,,,,,
,Nup210l,,,,,
,Nup54,,,,,
,Nup98,,,,,
,Nupl2,,,,,
,Nwd1,,,,,
,Nxn,,,,,
,Nxph3,,,,,
,Nxph4,,,,,
,Oacyl,,,,,
,Oaf,,,,,
,Oaz2,,,,,
,Obsl1,,,,,
,Oc90,,,,,
,Oca2,,,,,
,Ocel1,,,,,
,Ociad2,,,,,
,Ofcc1,,,,,
,Ogdhl,,,,,
,Ogfod1,,,,,
,Oit1,,,,,
,Olfr129,,,,,
,Olfr1338,,,,,
,Olfr1339,,,,,
,Olfr1342,,,,,
,Olfr1368,,,,,
,Olfr1370,,,,,
,Olfr153,,,,,
,Olfr19,,,,,
,Olfr222,,,,,
,Olfr24,,,,,
,Olfr267,,,,,
,Olfr275,,,,,
,Olfr412,,,,,
,Olfr477,,,,,
,Olfr478,,,,,
,Olfr62,,,,,
,Olfr718-ps1,,,,,
,Olfr750,,,,,
,Olfr761,,,,,
,Onecut2,,,,,
,Opa1,,,,,
,Opcml,,,,,
,Opn4,,,,,
,Oprd1,,,,,
,Optn,,,,,
,Oraov1,,,,,
,Orc5,,,,,
,Osbpl10,,,,,
,Osbpl11,,,,,
,Osbpl1a,,,,,
,Osbpl3,,,,,
,Osbpl9,,,,,
,Osgin2,,,,,
,Osmr,,,,,
,Otoa,,,,,
,Otog,,,,,
,Otor,,,,,
,Otp,,,,,
,Otud1,,,,,
,Otud7a,,,,,
,Otx1,,,,,
,Otx2,,,,,
,Oxa1l,,,,,
,Oxr1,,,,,
,Oxsr1,,,,,
,Oxtr,,,,,
,P2rx5,,,,,
,P4ha1,,,,,
,Pacrg,,,,,
,Pacs1,,,,,
,Paf1,,,,,
,Pag1,,,,,
,Paics,,,,,
,Pak1ip1,,,,,
,Palld,,,,,
,Pank3,,,,,
,Papd5,,,,,
,Papola,,,,,
,Papolg,,,,,
,Pappa,,,,,
,Papss2,,,,,
,Paqr3,,,,,
,Pard3,,,,,
,Pard3b,,,,,
,Pard6b,,,,,
,Pard6g,,,,,
,Park2,,,,,
,Parp1,,,,,
,Parp11,,,,,
,Parp14,,,,,
,Parp16,,,,,
,Parp6,,,,,
,Parp9,,,,,
,Parva,,,,,
,Parvb,,,,,
,Parvg,,,,,
,Pawr,,,,,
,Pax2,,,,,
,Pax3,,,,,
,Pax6,,,,,
,Pax9,,,,,
,Pbld1,,,,,
,Pbx3,,,,,
,Pbx4,,,,,
,Pcbd1,,,,,
,Pccb,,,,,
,Pcdh1,,,,,
,Pcdh15,,,,,
,Pcdh17,,,,,
,Pcdh8,,,,,
,Pcdhga11,,,,,
,Pcmtd1,,,,,
,Pcnp,,,,,
,Pcnx,,,,,
,Pcnxl2,,,,,
,Pcnxl4,,,,,
,Pcp4,,,,,
,Pcsk2,,,,,
,Pdcd4,,,,,
,Pdcd6ip,,,,,
,Pdcd7,,,,,
,Pdcl2,,,,,
,Pde11a,,,,,
,Pde3b,,,,,
,Pde4b,,,,,
,Pde4d,,,,,
,Pde6d,,,,,
,Pde7b,,,,,
,Pde8b,,,,,
,Pde9a,,,,,
,Pdgfa,,,,,
,Pdgfra,,,,,
,Pdgfrl,,,,,
,Pdia4,,,,,
,Pdk1,,,,,
,Pdp2,,,,,
,Pdpk1,,,,,
,Pdpn,,,,,
,Pdpr,,,,,
,Pds5a,,,,,
,Pdss2,,,,,
,Pdxk,,,,,
,Pdyn,,,,,
,Pdzd2,,,,,
,Pdzrn3,,,,,
,Pea15a,,,,,
,Pecam1,,,,,
,Pecr,,,,,
,Peg10,,,,,
,Peg12,,,,,
,Peli1,,,,,
,Peli2,,,,,
,Pelo,,,,,
,Pet112,,,,,
,Pex11c,,,,,
,Pex12,,,,,
,Pex2,,,,,
,Pex26,,,,,
,Pex7,,,,,
,Pfkp,,,,,
,Pfn1,,,,,
,Pgap1,,,,,
,Pglyrp4,,,,,
,Pgm1,,,,,
,Pgpep1l,,,,,
,Pgr,,,,,
,Pgrmc2,,,,,
,Pgs1,,,,,
,Phax,,,,,
,Phex,,,,,
,Phf11c,,,,,
,Phf11d,,,,,
,Phf17,,,,,
,Phf19,,,,,
,Phf20,,,,,
,Phf21a,,,,,
,Phf3,,,,,
,Phf6,,,,,
,Phf8,,,,,
,Phkb,,,,,
,Phlda1,,,,,
,Phlpp2,,,,,
,Phox2b,,,,,
,Phyhipl,,,,,
,Picalm,,,,,
,Pigl,,,,,
,Pigm,,,,,
,Pigv,,,,,
,Pigw,,,,,
,Pik3ap1,,,,,
,Pik3c2b,,,,,
,Pik3c3,,,,,
,Pik3cb,,,,,
,Pik3cd,,,,,
,Pik3ip1,,,,,
,Pik3r4,,,,,
,Pim1,,,,,
,Pinx1,,,,,
,Pip5k1b,,,,,
,Pirt,,,,,
,Pitpnc1,,,,,
,Pitpnm2,,,,,
,Pitrm1,,,,,
,Pitx1,,,,,
,Pitx2,,,,,
,Pja2,,,,,
,Pkd1l1,,,,,
,Pkd1l2,,,,,
,Pkd2,,,,,
,Pkdcc,,,,,
,Pkia,,,,,
,Pkm,,,,,
,Pknox2,,,,,
,Pkp4,,,,,
,Pla1a,,,,,
,Pla2g10,,,,,
,Pla2g1b,,,,,
,Pla2g2c,,,,,
,Pla2g3,,,,,
,Pla2g4b,,,,,
,Pla2g4e,,,,,
,Pla2g5,,,,,
,Pla2r1,,,,,
,Plac1,,,,,
,Plagl1,,,,,
,Plau,,,,,
,Plb1,,,,,
,Plcb1,,,,,
,Plcb4,,,,,
,Plcg2,,,,,
,Plch1,,,,,
,Plcl1,,,,,
,Pld1,,,,,
,Pld5,,,,,
,Plekha1,,,,,
,Plekha2,,,,,
,Plekha5,,,,,
,Plekha7,,,,,
,Plekhb1,,,,,
,Plekhb2,,,,,
,Plekhf2,,,,,
,Plekhg1,,,,,
,Plekhg5,,,,,
,Plekhh1,,,,,
,Plekhm1,,,,,
,Plgrkt,,,,,
,Plin2,,,,,
,Plin3,,,,,
,Plk1s1,,,,,
,Pln,,,,,
,Plod2,,,,,
,Plscr1,,,,,
,Plscr2,,,,,
,Plvap,,,,,
,Plxna1,,,,,
,Plxna4,,,,,
,Plxnc1,,,,,
,Plxnd1,,,,,
,Pmaip1,,,,,
,Pmfbp1,,,,,
,Pmm1,,,,,
,Pmp22,,,,,
,Pnlip,,,,,
,Pnp,,,,,
,Pnpla7,,,,,
,Poc1b,,,,,
,Podxl,,,,,
,Poglut1,,,,,
,Pola2,,,,,
,Polg,,,,,
,Poli,,,,,
,Polr1d,,,,,
,Polr2a,,,,,
,Polr3e,,,,,
,Polr3gl,,,,,
,Pomc,,,,,
,Pon1,,,,,
,Pon2,,,,,
,Popdc3,,,,,
,Pou3f3,,,,,
,Pou4f1,,,,,
,Pou4f3,,,,,
,Pou6f2,,,,,
,Pp2d1,,,,,
,Ppap2b,,,,,
,Ppfibp2,,,,,
,Ppip5k2,,,,,
,Ppm1a,,,,,
,Ppm1e,,,,,
,Ppm1l,,,,,
,Ppp1cb,,,,,
,Ppp1r10,,,,,
,Ppp1r15b,,,,,
,Ppp1r3b,,,,,
,Ppp1r9a,,,,,
,Ppp2ca,,,,,
,Ppp2r1a,,,,,
,Ppp2r1b,,,,,
,Ppp2r2a,,,,,
,Ppp2r4,,,,,
,Ppp2r5a,,,,,
,Ppp2r5c,,,,,
,Ppp4r2,,,,,
,Ppp6r1,,,,,
,Ppp6r3,,,,,
,Pprc1,,,,,
,Pptc7,,,,,
,Pqlc2,,,,,
,Pramel6,,,,,
,Prcp,,,,,
,Prdm1,,,,,
,Prdm13,,,,,
,Prdm14,,,,,
,Prdm2,,,,,
,Prdm9,,,,,
,Prdx6,,,,,
,Prep,,,,,
,Prex2,,,,,
,Prickle1,,,,,
,Prickle2,,,,,
,Prkaca,,,,,
,Prkag2,,,,,
,Prkar2a,,,,,
,Prkcd,,,,,
,Prkce,,,,,
,Prkd1,,,,,
,Prkdc,,,,,
,Prkg1,,,,,
,Prl2c2,,,,,
,Prl2c3,,,,,
,Prl5a1,,,,,
,Prmt10,,,,,
,Prmt2,,,,,
,Proca1,,,,,
,Procr,,,,,
,Prok2,,,,,
,Prokr2,,,,,
,Prom1,,,,,
,Prosc,,,,,
,Prox1,,,,,
,Proz,,,,,
,Prpf18,,,,,
,Prpf4b,,,,,
,Prr14,,,,,
,Prr15,,,,,
,Prrg2,,,,,
,Prss52,,,,,
,Prss54,,,,,
,Prune2,,,,,
,Psapl1,,,,,
,Psat1,,,,,
,Psd2,,,,,
,Psd3,,,,,
,Psma1,,,,,
,Psmb7,,,,,
,Psmd5,,,,,
,Psmd6,,,,,
,Psmd7,,,,,
,Psme4,,,,,
,Psmf1,,,,,
,Psmg1,,,,,
,Psmg4,,,,,
,Psph,,,,,
,Pstpip1,,,,,
,Ptbp2,,,,,
,Ptbp3,,,,,
,Ptch2,,,,,
,Pten,,,,,
,Ptf1a,,,,,
,Ptger2,,,,,
,Ptger3,,,,,
,Ptger4,,,,,
,Ptges,,,,,
,Ptgfrn,,,,,
,Ptgis,,,,,
,Ptgr2,,,,,
,Ptgs1,,,,,
,Ptk2,,,,,
,Ptk2b,,,,,
,Ptma,,,,,
,Ptp4a1,,,,,
,Ptp4a2,,,,,
,Ptpn12,,,,,
,Ptpn13,,,,,
,Ptpn14,,,,,
,Ptpn2,,,,,
,Ptpn22,,,,,
,Ptpn3,,,,,
,Ptprb,,,,,
,Ptpre,,,,,
,Ptprg,,,,,
,Ptprn2,,,,,
,Ptpro,,,,,
,Ptprz1,,,,,
,Ptrf,,,,,
,Ptx3,,,,,
,Pum1,,,,,
,Pura,,,,,
,Pus10,,,,,
,Pvrl1,,,,,
,Pvrl3,,,,,
,Pwp1,,,,,
,Pxdn,,,,,
,Pxk,,,,,
,Pycr2,,,,,
,Pygl,,,,,
,Pyroxd2,,,,,
,Qk,,,,,
,Qrfpr,,,,,
,R3hdm2,,,,,
,R3hdml,,,,,
,Rab1,,,,,
,Rab11fip2,,,,,
,Rab11fip4,,,,,
,Rab17,,,,,
,Rab20,,,,,
,Rab23,,,,,
,Rab24,,,,,
,Rab27a,,,,,
,Rab30,,,,,
,Rab38,,,,,
,Rab3b,,,,,
,Rab3gap2,,,,,
,Rab4a,,,,,
,Rab6b,,,,,
,Rab7,,,,,
,Rab7l1,,,,,
,Rabac1,,,,,
,Rabl5,,,,,
,Rac2,,,,,
,Rad21,,,,,
,Rad23b,,,,,
,Rad51ap2,,,,,
,Rad51b,,,,,
,Rad51d,,,,,
,Rad9b,,,,,
,Rai1,,,,,
,Rai14,,,,,
,Ralgapa2,,,,,
,Ralgds,,,,,
,Ramp3,,,,,
,Rap1b,,,,,
,Rap1gap,,,,,
,Rap1gap2,,,,,
,Rapgef1,,,,,
,Rapgef2,,,,,
,Rapgef4,,,,,
,Rapgef5,,,,,
,Rapgef6,,,,,
,Rapsn,,,,,
,Rarb,,,,,
,Rarg,,,,,
,Rarres1,,,,,
,Rars2,,,,,
,Rasa2,,,,,
,Rasgrp3,,,,,
,Rasl11a,,,,,
,Rassf1,,,,,
,Rassf2,,,,,
,Rassf3,,,,,
,Rb1cc1,,,,,
,Rbbp5,,,,,
,Rbbp7,,,,,
,Rbbp8,,,,,
,Rbck1,,,,,
,Rbfa,,,,,
,Rbfox1,,,,,
,Rbfox2,,,,,
,Rbfox3,,,,,
,Rbl1,,,,,
,Rbm11,,,,,
,Rbm14,,,,,
,Rbm18,,,,,
,Rbm20,,,,,
,Rbm39,,,,,
,Rbm41,,,,,
,Rbm43,,,,,
,Rbm45,,,,,
,Rbm47,,,,,
,Rbm4b,,,,,
,Rbms1,,,,,
,Rbms3,,,,,
,Rbmxl2,,,,,
,Rbpj,,,,,
,Rbpms,,,,,
,Rbpms2,,,,,
,Rchy1,,,,,
,Rcn2,,,,,
,Rcor1,,,,,
,Rcor2,,,,,
,Rd3,,,,,
,Rdm1,,,,,
,Rdx,,,,,
,Rec8,,,,,
,Reep2,,,,,
,Reep3,,,,,
,Rel,,,,,
,Rell1,,,,,
,Reln,,,,,
,Ren1,,,,,
,Rerg,,,,,
,Rfc5,,,,,
,Rffl,,,,,
,Rfx3,,,,,
,Rfx4,,,,,
,Rgl1,,,,,
,Rgs12,,,,,
,Rgs17,,,,,
,Rgs20,,,,,
,Rgs3,,,,,
,Rhbg,,,,,
,Rhcg,,,,,
,Rhobtb2,,,,,
,Rhobtb3,,,,,
,Rhou,,,,,
,Rhpn2,,,,,
,Ric8b,,,,,
,Rictor,,,,,
,Rimbp3,,,,,
,Rimkla,,,,,
,Rims2,,,,,
,Riok1,,,,,
,Ripk2,,,,,
,Ripply3,,,,,
,Rit2,,,,,
,Rln1,,,,,
,Rmdn2,,,,,
,Rnase12,,,,,
,Rnd3,,,,,
,Rnf114,,,,,
,Rnf125,,,,,
,Rnf138,,,,,
,Rnf144b,,,,,
,Rnf150,,,,,
,Rnf152,,,,,
,Rnf157,,,,,
,Rnf181,,,,,
,Rnf182,,,,,
,Rnf185,,,,,
,Rnf213,,,,,
,Rnf214,,,,,
,Rnf216,,,,,
,Rnf220,,,,,
,Rnf26,,,,,
,Rnf32,,,,,
,Rnf34,,,,,
,Rnf4,,,,,
,Rnf7,,,,,
,Rngtt,,,,,
,Rnls,,,,,
,Rnmtl1,,,,,
,Robo1,,,,,
,Ror2,,,,,
,Rora,,,,,
,Rp1,,,,,
,Rpa1,,,,,
,Rpap3,,,,,
,Rpf1,,,,,
,Rpgrip1l,,,,,
,Rpia,,,,,
,Rpl10-ps3,,,,,
,Rpl10a,,,,,
,Rpl10l,,,,,
,Rpl11,,,,,
,Rpl14,,,,,
,Rpl19,,,,,
,Rpl23,,,,,
,Rpl24,,,,,
,Rpl36-ps3,,,,,
,Rpl38,,,,,
,Rpl8,,,,,
,Rplp1,,,,,
,Rpn1,,,,,
,Rpn2,,,,,
,Rpp21,,,,,
,Rpp40,,,,,
,Rprd2,,,,,
,Rps2-ps6,,,,,
,Rps24,,,,,
,Rps26,,,,,
,Rps26-ps1,,,,,
,Rps3a2,,,,,
,Rps4y2,,,,,
,Rps6ka1,,,,,
,Rps6ka5,,,,,
,Rps6kc1,,,,,
,Rps8,,,,,
,Rptor,,,,,
,Rragd,,,,,
,Rrm1,,,,,
,Rrm2,,,,,
,Rrm2b,,,,,
,Rrn3,,,,,
,Rrp1b,,,,,
,Rrs1,,,,,
,Rsbn1l,,,,,
,Rsl24d1,,,,,
,Rsph3b,,,,,
,Rspo3,,,,,
,Rspo4,,,,,
,Rsu1,,,,,
,Rtel1,,,,,
,Rtf1,,,,,
,Rtkn2,,,,,
,Rtn1,,,,,
,Rtn4,,,,,
,Rtn4rl1,,,,,
,Rufy1,,,,,
,Runx1,,,,,
,Runx1t1,,,,,
,Rusc2,,,,,
,Ruvbl1,,,,,
,Rwdd3,,,,,
,Rwdd4a,,,,,
,Rxfp4,,,,,
,Rxra,,,,,
,Rybp,,,,,
,Ryr2,,,,,
